CustomerID,first_purchase,last_purchase,num_transactions,monetary_total,avg_order_value,num_invoices,recency_days,frequency,tenure_days,mean_days_between,purchases_30,purchases_90,purchases_180,churn,churn_proba
16586,2011-04-05 09:32:00,2011-04-05 09:32:00,8,463.95,57.99375,1,249,1,1,1.0,0,0,0,1,0.99984825
16587,2011-04-21 15:51:00,2011-04-21 15:51:00,13,225.15,17.31923076923077,1,232,1,1,1.0,0,0,0,1,0.9998055
16589,2011-07-01 13:31:00,2011-09-29 14:50:00,33,459.24,13.916363636363636,3,71,3,90,30.0,0,18,33,0,0.00037145574
16591,2011-10-02 10:43:00,2011-10-02 10:43:00,10,213.5,21.35,1,69,1,1,1.0,0,10,10,0,0.0006789775
16592,2011-02-25 10:19:00,2011-12-05 13:49:00,216,4113.68,19.044814814814817,16,4,16,283,17.6875,61,88,133,0,0.00013233189
16593,2011-01-16 12:11:00,2011-10-20 12:41:00,27,330.03,12.223333333333333,3,51,3,277,92.33333333333333,0,6,6,0,0.0004140121
16594,2011-09-25 14:08:00,2011-09-25 14:08:00,53,181.09,3.416792452830189,1,75,1,1,1.0,0,53,53,0,0.00047583797
16595,2011-10-09 13:15:00,2011-10-09 13:15:00,85,360.16,4.237176470588236,1,61,1,1,1.0,0,85,85,0,0.0009059108
16596,2010-12-08 16:18:00,2011-11-24 10:02:00,12,250.15,20.845833333333335,2,16,2,350,175.0,6,6,6,0,0.00025135305
16597,2011-12-05 15:44:00,2011-12-05 15:44:00,7,90.04,12.862857142857143,1,4,1,1,1.0,7,7,7,0,0.00027335162
16598,2011-02-27 11:42:00,2011-02-27 11:42:00,10,145.04999999999998,14.504999999999999,1,286,1,1,1.0,0,0,0,1,0.9996006
16600,2011-01-05 12:13:00,2011-12-05 16:00:00,62,813.52,13.121290322580645,6,4,6,334,55.666666666666664,34,44,44,0,0.0002045309
16601,2011-10-30 11:09:00,2011-10-30 11:09:00,31,244.79999999999998,7.896774193548387,1,41,1,1,1.0,0,31,31,0,0.00077915366
16602,2011-11-03 15:54:00,2011-11-03 15:54:00,29,528.08,18.209655172413793,1,36,1,1,1.0,0,29,29,0,0.0005688041
16603,2011-09-09 13:02:00,2011-09-26 10:06:00,34,482.47,14.19029411764706,2,75,2,16,8.0,0,11,34,0,0.00042676466
16607,2010-12-16 08:41:00,2011-11-22 10:24:00,172,3347.71,19.46343023255814,14,18,14,341,24.357142857142858,12,61,100,0,0.00013233189
16609,2011-04-01 10:11:00,2011-11-24 13:32:00,276,5493.46,19.903840579710145,7,15,7,237,33.857142857142854,55,122,166,0,0.00013233189
16610,2011-05-04 13:13:00,2011-05-04 13:13:00,6,75.66,12.61,1,219,1,1,1.0,0,0,0,1,0.9995382
16611,2011-06-06 15:46:00,2011-06-06 15:46:00,10,129.49,12.949000000000002,1,186,1,1,1.0,0,0,0,1,0.9996006
16612,2011-02-01 10:38:00,2011-11-07 07:38:00,66,1187.66,17.994848484848486,4,33,4,278,69.5,0,15,24,0,0.00013233189
16613,2011-09-30 15:52:00,2011-09-30 15:52:00,30,618.59,20.619666666666667,1,70,1,1,1.0,0,30,30,0,0.00054835767
16614,2011-06-10 11:36:00,2011-06-10 11:36:00,26,506.19,19.468846153846155,1,183,1,1,1.0,0,0,0,1,0.9997781
16616,2011-07-05 13:38:00,2011-11-24 16:31:00,33,500.42,15.164242424242424,2,15,2,142,71.0,22,22,33,0,0.00018465599
16617,2011-04-18 10:35:00,2011-04-18 10:35:00,5,151.85,30.369999999999997,1,236,1,1,1.0,0,0,0,1,0.9997141
16618,2011-01-21 11:55:00,2011-11-08 13:52:00,96,2647.59,27.579062500000003,5,31,5,291,58.2,0,42,42,0,0.00015749647
16619,2011-03-21 08:18:00,2011-03-21 08:18:00,14,226.21,16.157857142857143,1,264,1,1,1.0,0,0,0,1,0.99975425
16620,2011-03-24 10:37:00,2011-12-06 12:19:00,9,178.96,19.884444444444444,2,4,2,257,128.5,4,4,4,0,0.0001901294
16621,2011-03-07 11:32:00,2011-10-19 11:38:00,29,813.48,28.05103448275862,4,52,4,226,56.5,0,7,12,0,0.0001921075
16623,2011-04-08 10:09:00,2011-04-08 10:09:00,5,129.45,25.889999999999997,1,246,1,1,1.0,0,0,0,1,0.9997141
16624,2011-05-26 14:20:00,2011-09-20 12:39:00,48,810.5699999999999,16.886875,2,81,2,116,58.0,0,27,27,0,0.00014220251
16625,2011-03-10 12:50:00,2011-03-10 12:50:00,23,333.08,14.481739130434782,1,275,1,1,1.0,0,0,0,1,0.99979025
16626,2011-03-18 12:27:00,2011-12-09 11:56:00,179,4413.1,24.65418994413408,17,1,17,265,15.588235294117647,27,77,106,0,0.00015749647
16627,2011-09-21 14:38:00,2011-09-21 14:38:00,20,322.8,16.14,1,79,1,1,1.0,0,20,20,0,0.0005973769
16628,2011-04-19 08:55:00,2011-11-10 12:45:00,117,2188.05,18.701282051282053,5,30,5,205,41.0,0,30,79,0,0.00013233189
16629,2011-09-04 16:12:00,2011-09-27 10:34:00,64,417.73,6.52703125,2,74,2,22,11.0,0,14,64,0,0.00061241654
16633,2011-04-19 14:36:00,2011-11-22 13:41:00,152,2883.1,18.967763157894737,6,17,6,216,36.0,40,90,111,0,0.00013233189
16634,2010-12-02 17:41:00,2011-05-01 12:09:00,9,217.9,24.211111111111112,2,223,2,149,74.5,0,0,0,1,0.9995492
16637,2011-04-28 10:20:00,2011-11-07 13:17:00,69,1154.47,16.73144927536232,4,32,4,193,48.25,0,37,53,0,0.00013233189
16638,2010-12-06 10:19:00,2011-11-17 11:09:00,94,1680.72,17.88,10,23,10,346,34.6,7,7,33,0,0.00013233189
16639,2011-04-18 09:31:00,2011-11-08 13:20:00,50,1257.51,25.150199999999998,3,31,3,204,68.0,0,30,30,0,0.00015749647
16641,2011-08-26 12:49:00,2011-08-26 12:49:00,12,231.10000000000002,19.258333333333336,1,106,1,1,1.0,0,0,12,0,0.0006489946
16642,2011-05-16 12:35:00,2011-12-05 11:31:00,34,688.33,20.245,2,5,2,202,101.0,19,19,19,0,0.00014220251
16643,2011-04-08 08:24:00,2011-04-08 08:24:00,27,487.51,18.055925925925926,1,246,1,1,1.0,0,0,0,1,0.99983084
16644,2011-05-11 12:53:00,2011-06-15 12:39:00,62,833.78,13.448064516129032,2,178,2,34,17.0,0,0,8,0,0.00023950479
16647,2011-05-19 09:31:00,2011-06-23 11:47:00,14,214.06,15.290000000000001,2,170,2,35,17.5,0,0,5,0,0.0002871737
16648,2011-10-28 08:58:00,2011-10-28 08:58:00,19,290.65999999999997,15.297894736842103,1,43,1,1,1.0,0,19,19,0,0.00038612896
16650,2011-09-29 09:51:00,2011-09-29 09:51:00,24,518.42,21.60083333333333,1,72,1,1,1.0,0,24,24,0,0.000632948
16652,2011-03-11 13:13:00,2011-10-12 09:38:00,118,6773.97,57.406525423728816,7,59,7,214,30.571428571428573,0,38,72,0,0.00015749647
16653,2011-09-29 13:38:00,2011-11-23 14:51:00,69,1212.66,17.574782608695653,2,16,2,55,27.5,2,69,69,0,0.00020407877
16654,2010-12-06 15:09:00,2011-07-21 15:23:00,29,601.27,20.733448275862067,4,141,4,227,56.75,0,0,5,0,0.00021131399
16655,2011-01-12 10:16:00,2011-11-22 11:25:00,261,3794.52,14.538390804597702,6,18,6,314,52.333333333333336,11,122,203,0,0.0001960826
16656,2010-12-10 11:23:00,2011-11-17 14:43:00,73,8625.8,118.16164383561643,15,22,15,342,22.8,3,16,42,0,0.00015749647
16657,2011-03-30 12:02:00,2011-11-30 11:48:00,208,933.62,4.488557692307692,4,10,4,244,61.0,72,72,132,0,0.00022756742
16658,2010-12-06 13:47:00,2010-12-06 13:47:00,8,123.24,15.405,1,368,1,1,1.0,0,0,0,1,0.99941134
16659,2011-06-03 15:03:00,2011-06-03 15:03:00,2,39.12,19.56,1,189,1,1,1.0,0,0,0,1,0.9996433
16660,2011-01-24 12:44:00,2011-11-23 14:53:00,16,1267.6499999999999,79.22812499999999,4,16,4,303,75.75,11,11,11,0,0.00015749647
16665,2010-12-12 14:03:00,2010-12-12 14:03:00,9,135.39999999999998,15.044444444444443,1,362,1,1,1.0,0,0,0,1,0.99941134
16666,2011-11-20 14:01:00,2011-11-20 14:01:00,32,118.98,3.718125,1,19,1,1,1.0,32,32,32,0,0.00047583797
16667,2011-02-28 12:57:00,2011-10-02 15:26:00,53,570.13,10.757169811320754,2,68,2,216,108.0,0,32,32,0,0.0002919735
16668,2011-02-28 12:46:00,2011-11-24 17:43:00,20,306.71999999999997,15.335999999999999,6,15,6,269,44.833333333333336,3,3,9,0,0.0002897354
16669,2011-09-22 14:13:00,2011-11-16 12:26:00,160,1374.8700000000001,8.592937500000001,3,24,3,54,18.0,82,160,160,0,0.00034690055
16670,2010-12-16 10:30:00,2011-11-23 09:34:00,252,4095.9,16.25357142857143,11,17,11,341,31.0,1,48,127,0,0.00013233189
16671,2011-06-28 11:20:00,2011-11-11 13:40:00,6,1692.27,282.045,3,28,3,136,45.333333333333336,1,3,6,0,0.00015749647
16672,2011-03-18 10:15:00,2011-12-07 16:29:00,114,8134.9400000000005,71.35912280701754,20,2,20,264,13.2,3,14,48,0,0.00015749647
16674,2011-09-02 13:59:00,2011-10-16 11:31:00,98,319.61,3.261326530612245,2,55,2,43,21.5,0,63,98,0,0.0006451138
16676,2011-01-06 13:00:00,2011-11-06 12:01:00,89,1592.1200000000001,17.888988764044946,4,34,4,303,75.75,0,25,25,0,0.00013233189
16678,2011-03-02 09:24:00,2011-12-07 12:17:00,163,3109.99,19.07969325153374,12,3,12,280,23.333333333333332,31,49,94,0,0.00013233189
16679,2010-12-08 13:51:00,2010-12-08 13:51:00,3,129.75,43.25,1,366,1,1,1.0,0,0,0,1,0.9997141
16680,2011-10-27 17:35:00,2011-10-27 17:35:00,10,183.7,18.369999999999997,1,43,1,1,1.0,0,10,10,0,0.00039632822
16681,2011-03-31 13:46:00,2011-09-28 11:11:00,44,1770.34,40.235,6,73,6,180,30.0,0,10,19,0,0.00015749647
16682,2011-06-05 11:02:00,2011-12-05 12:13:00,30,1028.0,34.266666666666666,5,5,5,183,36.6,6,10,19,0,0.00019048451
16684,2010-12-16 17:34:00,2011-12-05 14:06:00,277,66653.56,240.6265703971119,28,4,28,353,12.607142857142858,32,109,146,0,0.00015749647
16685,2011-10-09 13:44:00,2011-10-09 13:58:00,62,324.24,5.2296774193548385,2,61,2,1,0.5,0,62,62,0,0.0009908018
16686,2010-12-19 14:41:00,2011-10-23 13:49:00,585,3062.83,5.235606837606838,7,47,7,307,43.857142857142854,0,129,311,0,0.00021816777
16688,2011-10-10 12:23:00,2011-12-08 15:24:00,62,1260.86,20.336451612903225,4,1,4,59,14.75,18,62,62,0,0.00023164733
16689,2011-09-18 13:29:00,2011-09-25 11:39:00,13,422.59999999999997,32.5076923076923,2,76,2,6,3.0,0,13,13,0,0.0012245319
16690,2011-05-22 10:53:00,2011-09-28 15:02:00,12,225.57999999999998,18.798333333333332,2,72,2,129,64.5,0,7,7,0,0.00025135305
16692,2011-02-23 15:41:00,2011-03-28 14:46:00,3,1276.0,425.3333333333333,2,256,2,32,16.0,0,0,0,1,0.9995222
16693,2011-03-13 11:06:00,2011-10-02 11:10:00,60,482.01,8.0335,2,69,2,203,101.5,0,38,38,0,0.00038518885
16696,2011-04-05 15:20:00,2011-07-27 14:23:00,10,657.9000000000001,65.79,4,135,4,112,28.0,0,0,1,0,0.0001921075
16697,2011-04-12 17:12:00,2011-04-12 17:12:00,21,112.75,5.369047619047619,1,241,1,1,1.0,0,0,0,1,0.9996859
16698,2011-03-31 13:33:00,2011-04-27 10:52:00,5,1998.0,399.6,2,227,2,26,13.0,0,0,0,1,0.9995222
16700,2010-12-08 16:34:00,2011-12-01 11:00:00,308,5076.55,16.482305194805196,13,9,13,357,27.46153846153846,14,53,103,0,0.00013233189
16701,2010-12-13 11:51:00,2011-12-01 11:10:00,144,5398.3,37.488194444444446,13,9,13,352,27.076923076923077,16,34,90,0,0.00015749647
16705,2010-12-16 10:51:00,2011-12-09 12:08:00,270,14034.99,51.98144444444444,20,1,20,358,17.9,34,100,164,0,0.00015749647
16706,2011-08-17 15:53:00,2011-11-02 13:50:00,123,531.35,4.319918699186992,3,37,3,76,25.333333333333332,0,19,123,0,0.00039807323
16708,2011-10-25 12:20:00,2011-10-25 12:20:00,27,656.63,24.31962962962963,1,46,1,1,1.0,0,27,27,0,0.000498533
16709,2011-03-03 10:55:00,2011-09-16 10:56:00,79,3029.87,38.35278481012658,5,85,5,197,39.4,0,29,29,0,0.00015749647
16710,2010-12-06 13:13:00,2011-11-20 14:50:00,402,2483.04,6.1767164179104475,10,19,10,349,34.9,58,95,135,0,0.00021816777
16711,2010-12-17 12:43:00,2011-12-06 16:32:00,22,1651.03,75.04681818181818,5,3,5,354,70.8,12,12,19,0,0.00015749647
16712,2011-03-08 15:07:00,2011-11-30 13:48:00,447,3645.43,8.155324384787471,11,9,11,266,24.181818181818183,150,150,265,0,0.00021816777
16713,2010-12-08 13:01:00,2011-11-21 12:36:00,624,6923.13,11.094759615384616,15,19,15,347,23.133333333333333,106,225,402,0,0.00021816777
16714,2011-01-26 13:40:00,2011-05-05 11:09:00,93,1161.53,12.489569892473117,3,219,3,98,32.666666666666664,0,0,0,1,0.9993562
16715,2011-09-22 18:15:00,2011-09-22 18:15:00,19,301.71999999999997,15.879999999999999,1,78,1,1,1.0,0,19,19,0,0.0005648895
16716,2011-02-01 15:35:00,2011-03-18 10:03:00,2,901.2,450.6,2,267,2,44,22.0,0,0,0,1,0.9996082
16717,2010-12-08 16:48:00,2011-11-16 12:16:00,199,3858.38,19.38884422110553,6,24,6,342,57.0,92,109,184,0,0.00013233189
16718,2010-12-05 13:03:00,2010-12-05 13:03:00,45,623.75,13.86111111111111,1,369,1,1,1.0,0,0,0,1,0.99971133
16719,2010-12-06 12:06:00,2011-11-25 09:27:00,201,1790.42,8.907562189054726,7,15,7,353,50.42857142857143,40,62,94,0,0.00021816777
16720,2011-11-13 16:22:00,2011-11-13 16:22:00,27,155.24,5.74962962962963,1,26,1,1,1.0,27,27,27,0,0.00047583797
16721,2011-03-22 16:08:00,2011-03-22 16:08:00,37,292.47,7.904594594594595,1,262,1,1,1.0,0,0,0,1,0.99985266
16722,2010-12-06 12:59:00,2011-11-22 13:28:00,225,4730.81,21.025822222222224,13,17,13,351,27.0,15,57,121,0,0.00013233189
16723,2011-08-24 11:31:00,2011-09-09 13:01:00,43,589.15,13.701162790697675,2,91,2,16,8.0,0,0,43,0,0.000313539
16725,2010-12-03 16:02:00,2011-02-10 16:52:00,151,781.02,5.172317880794702,7,302,7,69,9.857142857142858,0,0,0,1,0.99962366
16726,2010-12-13 13:28:00,2011-11-13 14:53:00,185,1382.02,7.470378378378379,5,26,5,335,67.0,83,83,83,0,0.00021816777
16727,2010-12-10 13:48:00,2010-12-10 13:48:00,46,272.82,5.9308695652173915,1,364,1,1,1.0,0,0,0,1,0.99984217
16728,2011-03-20 13:28:00,2011-10-24 14:36:00,269,1054.67,3.9207063197026026,4,46,4,218,54.5,0,126,175,0,0.00022756742
16729,2011-04-12 14:22:00,2011-11-01 14:29:00,660,7239.92,10.969575757575758,21,38,21,203,9.666666666666666,0,219,385,0,0.00021816777
16730,2011-01-24 14:01:00,2011-10-18 14:11:00,82,743.11,9.062317073170732,3,52,3,267,89.0,0,45,45,0,0.00022756742
16732,2011-11-08 09:54:00,2011-11-08 09:54:00,28,603.75,21.5625,1,32,1,1,1.0,0,28,28,0,0.0006101973
16734,2011-08-17 15:00:00,2011-10-18 13:44:00,53,650.51,12.27377358490566,3,52,3,61,20.333333333333332,0,20,53,0,0.0002456642
16735,2011-01-09 12:53:00,2011-09-22 11:49:00,125,2300.56,18.40448,5,79,5,255,51.0,0,17,57,0,0.00013233189
16737,2011-10-17 13:03:00,2011-10-17 13:03:00,1,417.59999999999997,417.59999999999997,1,53,1,1,1.0,0,1,1,0,0.00083154003
16738,2011-02-15 09:46:00,2011-02-15 09:46:00,1,3.75,3.75,1,298,1,1,1.0,0,0,0,1,0.9996933
16739,2011-06-16 09:17:00,2011-06-16 09:17:00,13,323.0,24.846153846153847,1,177,1,1,1.0,0,0,13,0,0.0008407575
16742,2011-10-24 12:02:00,2011-10-24 12:02:00,1,464.9,464.9,1,47,1,1,1.0,0,1,1,0,0.00083154003
16743,2010-12-16 12:15:00,2011-11-10 13:13:00,191,2238.09,11.717748691099477,7,29,7,329,47.0,24,24,107,0,0.00021816777
16744,2011-06-19 15:13:00,2011-11-28 13:06:00,242,1304.76,5.391570247933884,7,11,7,161,23.0,36,145,242,0,0.00021816777
16745,2011-02-01 11:31:00,2011-09-14 11:58:00,357,7194.3,20.152100840336136,17,87,17,225,13.235294117647058,0,23,111,0,0.00013233189
16746,2010-12-16 11:43:00,2011-12-05 12:33:00,449,6697.66,14.91683741648107,18,5,18,354,19.666666666666668,59,128,237,0,0.000126539
16747,2011-10-03 10:18:00,2011-11-02 11:37:00,42,836.06,19.906190476190474,2,38,2,30,15.0,0,42,42,0,0.00027076658
16748,2011-01-09 13:50:00,2011-11-22 10:17:00,69,1515.9,21.969565217391306,5,18,5,316,63.2,19,35,35,0,0.00015749647
16750,2011-04-21 16:53:00,2011-10-26 12:48:00,95,623.93,6.567684210526315,5,45,5,187,37.4,0,48,85,0,0.00029791272
16751,2011-11-09 10:48:00,2011-11-09 10:48:00,25,1764.72,70.5888,1,31,1,1,1.0,0,25,25,0,0.0004087377
16752,2010-12-02 12:18:00,2010-12-02 12:18:00,9,207.5,23.055555555555557,1,373,1,1,1.0,0,0,0,1,0.99982554
16753,2011-10-12 13:14:00,2011-10-12 13:14:00,34,223.92000000000002,6.5858823529411765,1,58,1,1,1.0,0,34,34,0,0.00077915366
16754,2010-12-02 17:38:00,2010-12-02 17:38:00,2,2002.4,1001.2,1,372,1,1,1.0,0,0,0,1,0.9996911
16755,2011-01-28 10:47:00,2011-08-17 13:21:00,170,1496.83,8.804882352941176,3,114,3,201,67.0,0,0,87,0,0.00021816777
16756,2011-05-09 09:33:00,2011-05-09 09:33:00,13,239.4,18.415384615384617,1,215,1,1,1.0,0,0,0,1,0.9998055
16757,2011-01-25 11:59:00,2011-01-25 11:59:00,7,106.83000000000001,15.261428571428572,1,319,1,1,1.0,0,0,0,1,0.99934095
16758,2011-10-05 14:47:00,2011-10-05 14:47:00,22,369.34000000000003,16.78818181818182,1,65,1,1,1.0,0,22,22,0,0.0007545926
16759,2011-11-09 09:06:00,2011-12-02 12:42:00,42,789.79,18.804523809523808,3,8,3,23,7.666666666666667,19,42,42,0,0.0003073405
16761,2011-09-04 11:15:00,2011-09-04 11:15:00,13,316.62,24.355384615384615,1,97,1,1,1.0,0,0,13,0,0.0008407575
16762,2011-07-18 12:52:00,2011-11-20 11:43:00,89,1501.38,16.869438202247192,3,20,3,124,41.333333333333336,55,76,89,0,0.00013233189
16763,2011-05-25 11:52:00,2011-05-25 11:52:00,23,611.85,26.60217391304348,1,199,1,1,1.0,0,0,0,1,0.9998066
16764,2011-07-19 17:17:00,2011-12-06 11:41:00,706,2799.25,3.9649433427762037,13,4,13,139,10.692307692307692,234,510,706,0,0.00021816777
16765,2011-02-18 15:41:00,2011-02-18 15:41:00,1,34.0,34.0,1,294,1,1,1.0,0,0,0,1,0.99968827
16766,2011-03-11 13:34:00,2011-03-11 15:22:00,34,1145.6,33.69411764705882,2,273,2,1,0.5,0,0,0,1,0.9998073
16767,2011-01-27 13:38:00,2011-11-09 09:42:00,222,5580.6,25.13783783783784,11,31,11,285,25.90909090909091,0,34,113,0,0.00015749647
16768,2011-03-13 10:25:00,2011-10-23 10:38:00,54,478.09000000000003,8.85351851851852,3,48,3,224,74.66666666666667,0,11,31,0,0.00039302348
16769,2011-03-24 13:41:00,2011-03-24 13:41:00,40,380.39,9.50975,1,260,1,1,1.0,0,0,0,1,0.9998591
16770,2010-12-02 15:49:00,2011-10-13 12:21:00,145,770.1,5.311034482758621,5,58,5,314,62.8,0,41,41,0,0.00022756742
16771,2011-01-05 13:57:00,2011-11-06 13:28:00,255,2246.81,8.811019607843138,5,33,5,304,60.8,0,79,79,0,0.00021816777
16773,2011-10-13 14:37:00,2011-10-13 14:37:00,26,171.59,6.599615384615385,1,57,1,1,1.0,0,26,26,0,0.00047583797
16774,2011-06-14 12:45:00,2011-10-03 12:41:00,48,661.52,13.781666666666666,4,68,4,110,27.5,0,16,48,0,0.0002045309
16775,2010-12-07 15:15:00,2011-11-29 15:22:00,158,1695.66,10.732025316455697,11,10,11,357,32.45454545454545,10,56,106,0,0.00021816777
16776,2011-10-10 13:04:00,2011-10-10 13:04:00,76,388.28,5.1089473684210525,1,60,1,1,1.0,0,76,76,0,0.00089597964
16777,2011-03-27 14:34:00,2011-09-20 13:41:00,50,226.35,4.527,2,80,2,176,88.0,0,11,11,0,0.00038207078
16778,2011-03-10 15:21:00,2011-09-26 13:48:00,16,245.94,15.37125,2,74,2,199,99.5,0,11,11,0,0.00024035122
16779,2010-12-08 09:56:00,2011-12-07 14:54:00,333,10629.720000000001,31.921081081081084,22,2,22,364,16.545454545454547,62,100,167,0,0.00015749647
16780,2011-03-25 17:34:00,2011-08-31 16:09:00,60,425.19,7.0865,2,100,2,158,79.0,0,0,45,0,0.00038518885
16781,2010-12-02 14:26:00,2010-12-02 14:26:00,17,311.25,18.308823529411764,1,372,1,1,1.0,0,0,0,1,0.99983275
16782,2010-12-09 11:28:00,2011-11-29 13:20:00,190,2279.9,11.999473684210527,13,10,13,355,27.307692307692307,13,32,48,0,0.00021816777
16784,2011-11-20 12:20:00,2011-11-20 12:20:00,3,107.6,35.86666666666667,1,20,1,1,1.0,3,3,3,0,0.00040500448
16788,2011-03-30 13:05:00,2011-08-08 14:53:00,155,597.48,3.854709677419355,2,123,2,131,65.5,0,0,87,0,0.0002919735
16789,2011-12-01 15:12:00,2011-12-01 15:12:00,5,80.8,16.16,1,8,1,1,1.0,5,5,5,0,0.0002802246
16790,2011-11-02 11:23:00,2011-12-06 11:53:00,93,1545.6200000000001,16.61956989247312,6,4,6,34,5.666666666666667,28,93,93,0,0.00030862365
16791,2011-01-11 15:42:00,2011-11-10 19:12:00,320,1721.78,5.3805625,7,29,7,303,43.285714285714285,87,170,207,0,0.00021816777
16792,2011-03-02 14:39:00,2011-03-02 14:41:00,12,110.38000000000001,9.198333333333334,2,282,2,1,0.5,0,0,0,1,0.9997135
16793,2011-10-13 15:08:00,2011-10-13 15:08:00,16,243.84,15.24,1,57,1,1,1.0,0,16,16,0,0.00035117954
16794,2011-06-12 14:15:00,2011-12-08 17:54:00,285,1222.71,4.290210526315789,10,1,10,179,17.9,67,132,226,0,0.00021816777
16795,2010-12-09 14:08:00,2010-12-09 14:08:00,66,414.88,6.286060606060606,1,365,1,1,1.0,0,0,0,1,0.9998591
16796,2011-09-11 14:01:00,2011-09-11 14:01:00,18,305.62,16.97888888888889,1,89,1,1,1.0,0,18,18,0,0.00071356137
16800,2011-11-28 14:06:00,2011-11-28 14:06:00,164,1201.49,7.326158536585366,1,11,1,1,1.0,164,164,164,0,0.000497469
16801,2011-03-11 13:56:00,2011-06-29 15:33:00,76,1619.73,21.312236842105264,4,163,4,110,27.5,0,0,4,0,0.0001384488
16803,2011-10-05 14:28:00,2011-10-05 14:28:00,24,332.3,13.845833333333333,1,65,1,1,1.0,0,24,24,0,0.00060188153
16804,2011-03-14 15:48:00,2011-11-16 16:43:00,60,536.99,8.949833333333334,3,23,3,247,82.33333333333333,41,41,41,0,0.00030902377
16805,2010-12-14 13:35:00,2011-06-19 11:23:00,98,460.59,4.699897959183673,2,174,2,186,93.0,0,0,43,0,0.00038518885
16806,2011-04-14 19:59:00,2011-08-28 15:27:00,103,801.49,7.781456310679611,4,103,4,135,33.75,0,0,66,0,0.00022756742
16807,2011-03-14 09:46:00,2011-07-20 12:00:00,67,1121.59,16.740149253731342,3,143,3,128,42.666666666666664,0,0,30,0,0.00013233189
16808,2011-03-10 19:05:00,2011-09-01 19:34:00,23,288.42,12.540000000000001,2,99,2,175,87.5,0,0,4,0,0.00035252766
16809,2011-03-22 15:20:00,2011-11-16 15:45:00,149,914.69,6.138859060402685,5,23,5,239,47.8,37,58,84,0,0.00022756742
16810,2011-05-31 15:32:00,2011-05-31 15:32:00,15,309.54,20.636000000000003,1,192,1,1,1.0,0,0,0,1,0.99983275
16811,2011-11-22 17:19:00,2011-12-05 11:39:00,28,547.07,19.538214285714286,2,5,2,12,6.0,28,28,28,0,0.000528627
16812,2010-12-14 12:35:00,2010-12-14 12:35:00,15,479.35,31.956666666666667,1,361,1,1,1.0,0,0,0,1,0.99984825
16813,2011-05-19 13:28:00,2011-12-01 14:03:00,449,1692.98,3.7705567928730512,10,8,10,196,19.6,18,93,317,0,0.00021816777
16814,2010-12-05 11:45:00,2011-11-25 13:27:00,324,6509.1,20.089814814814815,21,14,21,355,16.904761904761905,16,56,106,0,0.00013233189
16816,2010-12-16 17:01:00,2011-08-28 14:16:00,28,417.06,14.895,4,103,4,254,63.5,0,0,8,0,0.00027504563
16817,2010-12-06 14:19:00,2011-12-07 11:03:00,86,1604.75,18.65988372093023,9,3,9,365,40.55555555555556,15,26,26,0,0.00013233189
16818,2011-05-18 11:42:00,2011-11-29 10:41:00,188,3349.57,17.81686170212766,11,11,11,194,17.636363636363637,7,46,116,0,0.00013233189
16820,2011-09-05 12:06:00,2011-09-05 12:06:00,26,497.61,19.138846153846153,1,96,1,1,1.0,0,0,26,0,0.0005688041
16823,2011-04-26 15:00:00,2011-04-26 15:00:00,38,358.38,9.431052631578947,1,227,1,1,1.0,0,0,0,1,0.99986064
16824,2011-06-28 13:36:00,2011-11-24 12:38:00,26,460.64,17.716923076923077,2,16,2,148,74.0,13,13,26,0,0.0002534051
16825,2011-06-07 09:44:00,2011-11-01 11:51:00,28,775.1800000000001,27.685000000000002,2,39,2,147,73.5,0,17,17,0,0.00016924381
16826,2011-10-19 14:05:00,2011-10-19 14:05:00,22,341.7,15.531818181818181,1,51,1,1,1.0,0,22,22,0,0.00040833987
16828,2011-08-19 13:24:00,2011-09-07 15:10:00,8,128.5,16.0625,2,93,2,19,9.5,0,0,8,0,0.00026699007
16829,2011-07-06 10:48:00,2011-07-06 10:48:00,11,197.22,17.92909090909091,1,157,1,1,1.0,0,0,11,0,0.00049203436
16830,2011-11-01 11:35:00,2011-11-01 11:35:00,23,325.91,14.170000000000002,1,39,1,1,1.0,0,23,23,0,0.00060188153
16832,2011-05-06 14:12:00,2011-06-08 15:36:00,12,199.15,16.595833333333335,3,184,3,33,11.0,0,0,0,1,0.9996879
16833,2011-01-09 13:02:00,2011-12-08 14:39:00,47,1106.53,23.5431914893617,4,1,4,333,83.25,15,15,15,0,0.00016583769
16834,2011-04-26 09:37:00,2011-04-26 09:37:00,24,413.46,17.2275,1,228,1,1,1.0,0,0,0,1,0.99983084
16835,2010-12-01 17:15:00,2011-08-03 13:50:00,10,180.85,18.085,2,128,2,244,122.0,0,0,5,0,0.0001901294
16836,2011-08-15 12:38:00,2011-10-31 10:05:00,11,251.87,22.89727272727273,2,40,2,76,38.0,0,9,11,0,0.00039507056
16837,2011-04-08 08:48:00,2011-11-08 14:27:00,165,3170.98,19.218060606060607,11,31,11,214,19.454545454545453,0,75,79,0,0.00013233189
16838,2011-02-24 15:01:00,2011-05-26 13:13:00,25,588.85,23.554000000000002,2,197,2,90,45.0,0,0,0,1,0.99947554
16839,2010-12-05 11:15:00,2011-12-01 09:03:00,266,16594.35,62.38477443609022,34,9,34,360,10.588235294117647,19,76,145,0,0.00015749647
16841,2011-02-25 12:40:00,2011-11-03 11:51:00,116,1869.82,16.119137931034484,6,37,6,250,41.666666666666664,0,17,60,0,0.000126539
