CustomerID,first_purchase,last_purchase,num_transactions,monetary_total,avg_order_value,num_invoices,recency_days,frequency,tenure_days,mean_days_between,purchases_30,purchases_90,purchases_180,churn,churn_proba,purchase_freq_monthly,expected_lifespan_months,CLV_score,predicted_future_value
16779,2010-12-08 09:56:00,2011-12-07 14:54:00,333,10629.720000000001,31.921081081081084,22,2,22,364,16.545454545454547,62,100,167,0,0.00015749647,1.8131868131868132,38095.848,2204945.119906213,10608.622
16780,2011-03-25 17:34:00,2011-08-31 16:09:00,60,425.19,7.0865,2,100,2,158,79.0,0,0,45,0,0.00038518885,0.379746835443038,15576.735,41918.17787424594,431.7027
16781,2010-12-02 14:26:00,2010-12-02 14:26:00,17,311.25,18.308823529411764,1,372,1,1,1.0,0,0,0,1,0.99983275,30.0,6.0010033,3296.139293558457,310.5693
16782,2010-12-09 11:28:00,2011-11-29 13:20:00,190,2279.9,11.999473684210527,13,10,13,355,27.307692307692307,13,32,48,0,0.00021816777,1.0985915492957745,27501.645,362540.98966717237,2293.889
16784,2011-11-20 12:20:00,2011-11-20 12:20:00,3,107.6,35.86666666666667,1,20,1,1,1.0,3,3,3,0,0.00040500448,30.0,14814.615,15940525.9921875,108.75329
16788,2011-03-30 13:05:00,2011-08-08 14:53:00,155,597.48,3.854709677419355,2,123,2,131,65.5,0,0,87,0,0.0002919735,0.45801526717557256,20549.74,36280.8927709462,595.2256
16789,2011-12-01 15:12:00,2011-12-01 15:12:00,5,80.8,16.16,1,8,1,1,1.0,5,5,5,0,0.0002802246,30.0,21411.32,10380208.0875,85.15748
16790,2011-11-02 11:23:00,2011-12-06 11:53:00,93,1545.6200000000001,16.61956989247312,6,4,6,34,5.666666666666667,28,93,93,0,0.00030862365,5.294117647058823,19441.092,1710543.091257264,1546.5193
16791,2011-01-11 15:42:00,2011-11-10 19:12:00,320,1721.78,5.3805625,7,29,7,303,43.285714285714285,87,170,207,0,0.00021816777,0.6930693069306931,27501.645,102556.45750219969,1734.6099
16792,2011-03-02 14:39:00,2011-03-02 14:41:00,12,110.38000000000001,9.198333333333334,2,282,2,1,0.5,0,0,0,1,0.9997135,60.0,6.0017195,3312.3489781379703,109.12779
16793,2011-10-13 15:08:00,2011-10-13 15:08:00,16,243.84,15.24,1,57,1,1,1.0,0,16,16,0,0.00035117954,30.0,17085.23,7811367.3703125,244.96898
16794,2011-06-12 14:15:00,2011-12-08 17:54:00,285,1222.71,4.290210526315789,10,1,10,179,17.9,67,132,226,0,0.00021816777,1.675977653631285,27501.645,197744.99138373823,1214.6542
16795,2010-12-09 14:08:00,2010-12-09 14:08:00,66,414.88,6.286060606060606,1,365,1,1,1.0,0,0,0,1,0.9998591,30.0,6.0008454,1131.6503422477028,415.45947
16796,2011-09-11 14:01:00,2011-09-11 14:01:00,18,305.62,16.97888888888889,1,89,1,1,1.0,0,18,18,0,0.00071356137,30.0,8408.516,4283017.575520833,307.99893
16800,2011-11-28 14:06:00,2011-11-28 14:06:00,164,1201.49,7.326158536585366,1,11,1,1,1.0,164,164,164,0,0.000497469,30.0,12061.029,2650830.382299209,1196.1649
16801,2011-03-11 13:56:00,2011-06-29 15:33:00,76,1619.73,21.312236842105264,4,163,4,110,27.5,0,0,4,0,0.0001384488,1.090909090909091,43337.008,1007572.9903943632,1619.4894
16803,2011-10-05 14:28:00,2011-10-05 14:28:00,24,332.3,13.845833333333333,1,65,1,1,1.0,0,24,24,0,0.00060188153,30.0,9968.723,4140758.1733398438,339.30334
16804,2011-03-14 15:48:00,2011-11-16 16:43:00,60,536.99,8.949833333333334,3,23,3,247,82.33333333333333,41,41,41,0,0.00030902377,0.3643724696356276,19415.92,63316.72979057283,545.5739
16805,2010-12-14 13:35:00,2011-06-19 11:23:00,98,460.59,4.699897959183673,2,174,2,186,93.0,0,0,43,0,0.00038518885,0.3225806451612903,15576.735,23615.82796437186,456.65347
16806,2011-04-14 19:59:00,2011-08-28 15:27:00,103,801.49,7.781456310679611,4,103,4,135,33.75,0,0,66,0,0.00022756742,0.8888888888888888,26365.695,182367.5610443635,797.27997
16807,2011-03-14 09:46:00,2011-07-20 12:00:00,67,1121.59,16.740149253731342,3,143,3,128,42.666666666666664,0,0,30,0,0.00013233189,0.703125,45340.203,533673.1177783567,1117.1614
16808,2011-03-10 19:05:00,2011-09-01 19:34:00,23,288.42,12.540000000000001,2,99,2,175,87.5,0,0,4,0,0.00035252766,0.34285714285714286,17019.895,73175.82083035714,290.49866
16809,2011-03-22 15:20:00,2011-11-16 15:45:00,149,914.69,6.138859060402685,5,23,5,239,47.8,37,58,84,0,0.00022756742,0.6276150627615062,26365.695,101582.81645583089,908.1291
16810,2011-05-31 15:32:00,2011-05-31 15:32:00,15,309.54,20.636000000000003,1,192,1,1,1.0,0,0,0,1,0.99983275,30.0,6.0010033,3715.1011015319827,308.66342
16811,2011-11-22 17:19:00,2011-12-05 11:39:00,28,547.07,19.538214285714286,2,5,2,12,6.0,28,28,28,0,0.000528627,5.0,11350.137,1108807.0169154576,546.8234
16812,2010-12-14 12:35:00,2010-12-14 12:35:00,15,479.35,31.956666666666667,1,361,1,1,1.0,0,0,0,1,0.99984825,30.0,6.0009108,5753.073144626618,479.9512
16813,2011-05-19 13:28:00,2011-12-01 14:03:00,449,1692.98,3.7705567928730512,10,8,10,196,19.6,18,93,317,0,0.00021816777,1.530612244897959,27501.645,158719.15194257858,1674.4111
16814,2010-12-05 11:45:00,2011-11-25 13:27:00,324,6509.1,20.089814814814815,21,14,21,355,16.904761904761905,16,56,106,0,0.00013233189,1.7746478873239435,45340.203,1616484.6738079519,6518.317
16816,2010-12-16 17:01:00,2011-08-28 14:16:00,28,417.06,14.895,4,103,4,254,63.5,0,0,8,0,0.00027504563,0.47244094488188976,21814.484,153508.6983144685,416.12164
16817,2010-12-06 14:19:00,2011-12-07 11:03:00,86,1604.75,18.65988372093023,9,3,9,365,40.55555555555556,15,26,26,0,0.00013233189,0.7397260273972603,45340.203,625839.966884607,1601.1246
16818,2011-05-18 11:42:00,2011-11-29 10:41:00,188,3349.57,17.81686170212766,11,11,11,194,17.636363636363637,7,46,116,0,0.00013233189,1.7010309278350515,45340.203,1374127.0229179661,3331.1165
16820,2011-09-05 12:06:00,2011-09-05 12:06:00,26,497.61,19.138846153846153,1,96,1,1,1.0,0,0,26,0,0.0005688041,30.0,10548.43,6056543.188611778,490.03085
16823,2011-04-26 15:00:00,2011-04-26 15:00:00,38,358.38,9.431052631578947,1,227,1,1,1.0,0,0,0,1,0.99986064,30.0,6.0008364,1697.8261098409953,357.59424
16824,2011-06-28 13:36:00,2011-11-24 12:38:00,26,460.64,17.716923076923077,2,16,2,148,74.0,13,13,26,0,0.0002534051,0.4054054054054054,23677.41,170063.85989150207,456.717
16825,2011-06-07 09:44:00,2011-11-01 11:51:00,28,775.1800000000001,27.685000000000002,2,39,2,147,73.5,0,17,17,0,0.00016924381,0.4081632653061224,35451.6,400603.09765624994,775.73285
16826,2011-10-19 14:05:00,2011-10-19 14:05:00,22,341.7,15.531818181818181,1,51,1,1,1.0,0,22,22,0,0.00040833987,30.0,14693.607,6846553.167347301,339.88693
16828,2011-08-19 13:24:00,2011-09-07 15:10:00,8,128.5,16.0625,2,93,2,19,9.5,0,0,8,0,0.00026699007,3.1578947368421053,22472.664,1139896.3152754933,129.803
16829,2011-07-06 10:48:00,2011-07-06 10:48:00,11,197.22,17.92909090909091,1,157,1,1,1.0,0,0,11,0,0.00049203436,30.0,12194.246,6558952.4034801135,197.11635
16830,2011-11-01 11:35:00,2011-11-01 11:35:00,23,325.91,14.170000000000002,1,39,1,1,1.0,0,23,23,0,0.00060188153,30.0,9968.723,4237704.001171875,324.80612
16832,2011-05-06 14:12:00,2011-06-08 15:36:00,12,199.15,16.595833333333335,3,184,3,33,11.0,0,0,0,1,0.9996879,2.727272727272727,6.001873,271.652957092632,197.8237
16833,2011-01-09 13:02:00,2011-12-08 14:39:00,47,1106.53,23.5431914893617,4,1,4,333,83.25,15,15,15,0,0.00016583769,0.3603603603603604,36179.734,306950.0592522044,1104.283
16834,2011-04-26 09:37:00,2011-04-26 09:37:00,24,413.46,17.2275,1,228,1,1,1.0,0,0,0,1,0.99983084,30.0,6.0010147,3101.474427223205,415.45947
16835,2010-12-01 17:15:00,2011-08-03 13:50:00,10,180.85,18.085,2,128,2,244,122.0,0,0,5,0,0.0001901294,0.24590163934426232,31557.287,140339.39443599517,182.57677
16836,2011-08-15 12:38:00,2011-10-31 10:05:00,11,251.87,22.89727272727273,2,40,2,76,38.0,0,9,11,0,0.00039507056,0.7894736842105263,15187.122,274534.481041838,250.37839
16837,2011-04-08 08:48:00,2011-11-08 14:27:00,165,3170.98,19.218060606060607,11,31,11,214,19.454545454545453,0,75,79,0,0.00013233189,1.542056074766355,45340.203,1343671.7505169392,3129.0415
16838,2011-02-24 15:01:00,2011-05-26 13:13:00,25,588.85,23.554000000000002,2,197,2,90,45.0,0,0,0,1,0.99947554,0.6666666666666666,6.0031486,94.26544072151185,583.4435
16839,2010-12-05 11:15:00,2011-12-01 09:03:00,266,16594.35,62.38477443609022,34,9,34,360,10.588235294117647,19,76,145,0,0.00015749647,2.8333333333333335,38095.848,6733702.445129302,17288.402
16841,2011-02-25 12:40:00,2011-11-03 11:51:00,116,1869.82,16.119137931034484,6,37,6,250,41.666666666666664,0,17,60,0,0.000126539,0.72,47415.836,550297.7277061422,1857.5542
16842,2011-02-10 14:51:00,2011-08-31 10:42:00,63,1264.19,20.066507936507936,3,101,3,201,67.0,0,0,33,0,0.00013233189,0.44776119402985076,45340.203,407381.8862018035,1275.2646
16843,2011-01-16 16:10:00,2011-10-28 09:06:00,378,10196.57,26.97505291005291,16,43,16,284,17.75,0,59,273,0,0.00015749647,1.6901408450704225,38095.848,1736852.1231222404,10207.51
16846,2011-10-20 13:55:00,2011-10-20 13:55:00,11,214.32,19.483636363636364,1,50,1,1,1.0,0,11,11,0,0.0006489946,30.0,9245.055,5403818.5107954545,213.73175
16847,2011-10-27 13:29:00,2011-10-27 13:29:00,12,193.44,16.12,1,43,1,1,1.0,0,12,12,0,0.00031373368,30.0,19124.441,9248579.864062501,193.7429
16848,2011-10-18 08:42:00,2011-10-18 08:42:00,14,281.42,20.101428571428574,1,53,1,1,1.0,0,14,14,0,0.00066623994,30.0,9005.751,5430853.799623326,272.14957
16849,2011-06-06 09:16:00,2011-06-06 09:16:00,8,124.57,15.57125,1,187,1,1,1.0,0,0,0,1,0.99941134,30.0,6.0035343,2804.476012015343,126.7697
16850,2011-01-10 11:09:00,2011-01-10 11:09:00,19,332.41,17.495263157894737,1,334,1,1,1.0,0,0,0,1,0.99983275,30.0,6.0010033,3149.673940176713,339.30334
16851,2011-10-19 09:48:00,2011-12-05 13:32:00,20,342.45,17.1225,3,4,3,47,15.666666666666666,6,20,20,0,0.0005768495,1.9148936170212767,10401.309,341035.6718230552,340.3192
16852,2011-06-16 15:49:00,2011-11-29 13:22:00,9,144.91000000000003,16.101111111111113,2,10,2,165,82.5,2,2,9,0,0.00018180686,0.36363636363636365,33001.87,193224.28849273993,144.68918
16855,2011-10-27 16:31:00,2011-11-16 12:03:00,19,328.4,17.28421052631579,2,24,2,19,9.5,10,19,19,0,0.00050821947,3.1578947368421053,11805.9,644386.3193819252,325.21402
16856,2011-11-25 08:59:00,2011-11-25 08:59:00,2,35.400000000000006,17.700000000000003,1,15,1,1,1.0,2,2,2,0,0.00035400022,30.0,16949.094,8999968.781250002,38.77688
16858,2010-12-06 09:52:00,2010-12-06 09:52:00,10,375.69000000000005,37.569,1,369,1,1,1.0,0,0,0,1,0.9998559,30.0,6.000865,6763.394895944596,378.4595
16859,2011-03-23 13:39:00,2011-07-18 12:19:00,52,747.81,14.380961538461538,2,145,2,116,58.0,0,0,34,0,0.00020045295,0.5172413793103449,29932.06,222647.4887025059,745.01746
16861,2011-07-04 15:38:00,2011-10-11 09:05:00,6,173.76,28.959999999999997,2,60,2,98,49.0,0,4,6,0,0.00021185323,0.6122448979591837,28321.36,502155.04132653057,169.11948
16863,2010-12-08 08:58:00,2011-11-08 15:26:00,26,502.8,19.338461538461537,2,31,2,335,167.5,0,17,17,0,0.00019310894,0.17910447761194032,31070.385,107615.54163138634,491.71414
16866,2011-07-01 12:34:00,2011-07-22 10:06:00,11,207.73999999999998,18.885454545454543,3,141,3,20,6.666666666666667,0,0,11,0,0.0005431776,4.5,11046.091,938747.0074138847,211.27913
16869,2011-06-17 13:01:00,2011-11-17 12:02:00,128,825.42,6.44859375,4,23,4,152,38.0,29,71,128,0,0.00022756742,0.7894736842105263,26365.695,134227.62474204614,831.072
16871,2011-03-14 10:31:00,2011-11-17 19:27:00,137,2812.34,20.528029197080293,6,22,6,248,41.333333333333336,17,31,31,0,0.00013233189,0.7258064516129031,45340.203,675540.7356422548,2801.37
16872,2011-06-08 14:32:00,2011-09-23 16:05:00,7,680.02,97.14571428571428,3,77,3,107,35.666666666666664,0,3,4,0,0.0001921075,0.8411214953271028,31232.35,2552037.402300463,676.19293
16873,2010-12-10 15:45:00,2011-12-05 12:05:00,279,7123.62,25.53268817204301,6,5,6,359,59.833333333333336,78,128,157,0,0.00015749647,0.5013927576601671,38095.848,487699.4200395644,7140.046
16875,2011-01-04 10:37:00,2011-10-03 13:39:00,112,2095.53,18.710089285714286,5,67,5,272,54.4,0,53,66,0,0.00013233189,0.5514705882352942,45340.203,467823.11509255803,2109.4126
16877,2011-05-15 16:13:00,2011-11-27 13:47:00,159,853.72,5.369308176100629,6,12,6,195,32.5,66,109,133,0,0.00022756742,0.9230769230769231,26365.695,130675.8862246009,851.06934
16878,2011-09-16 17:39:00,2011-09-16 17:39:00,3,13.3,4.433333333333334,1,84,1,1,1.0,0,3,3,0,0.0004114959,30.0,14580.912,1939261.310546875,16.251148
16880,2011-06-03 16:45:00,2011-11-09 11:33:00,178,1519.08,8.534157303370787,7,31,7,158,22.571428571428573,0,38,150,0,0.00021816777,1.3291139240506329,27501.645,311947.5045033268,1518.9852
16881,2011-10-04 10:33:00,2011-10-04 10:33:00,1,432.0,432.0,1,67,1,1,1.0,0,1,1,0,0.00083154003,30.0,7215.5195,93513133.125,431.0737
16882,2011-01-26 17:43:00,2011-10-04 10:42:00,39,705.12,18.080000000000002,3,67,3,250,83.33333333333333,0,24,24,0,0.0001614137,0.36,37171.336,241940.79135000004,701.30145
16883,2010-12-03 10:33:00,2011-06-05 12:51:00,38,276.73,7.282368421052632,2,187,2,184,92.0,0,0,0,1,0.99967813,0.32608695652173914,6.001932,14.252700362598324,271.5952
16884,2011-11-02 10:16:00,2011-11-02 11:52:00,26,429.84000000000003,16.532307692307693,2,38,2,1,0.5,0,26,26,0,0.001143235,60.0,5248.26,5205950.71766827,431.74686
16885,2010-12-17 17:23:00,2011-11-24 13:40:00,101,471.51,4.668415841584158,3,15,3,341,113.66666666666667,40,71,71,0,0.00039302348,0.26392961876832843,15266.225,18810.022383234416,479.47687
16887,2011-11-04 14:07:00,2011-11-04 14:07:00,37,194.88,5.2670270270270265,1,35,1,1,1.0,0,37,37,0,0.00048989005,30.0,12247.621,1935256.539527027,193.7085
16889,2011-01-07 10:47:00,2011-05-29 11:05:00,135,1578.67,11.693851851851852,3,195,3,142,47.333333333333336,0,0,0,1,0.9994215,0.6338028169014085,6.0034733,44.49532002757972,1565.9253
16891,2010-12-03 11:35:00,2011-12-08 11:15:00,203,809.7,3.9886699507389163,5,2,5,369,73.8,19,72,134,0,0.00022756742,0.4065040650406504,26365.695,42749.61651353929,805.35236
16892,2011-06-09 11:35:00,2011-12-08 13:18:00,99,525.54,5.308484848484848,5,1,5,182,36.4,79,79,79,0,0.00030902377,0.8241758241758242,19415.92,84947.07422362793,526.8877
16893,2010-12-08 12:06:00,2010-12-08 12:06:00,45,145.93,3.242888888888889,1,367,1,1,1.0,0,0,0,1,0.9997347,30.0,6.001592,583.8748958683013,144.57999
16895,2011-10-06 12:15:00,2011-10-06 12:15:00,69,219.14,3.175942028985507,1,65,1,1,1.0,0,69,69,0,0.00077915366,30.0,7700.6533,733704.8559188178,214.31786
16897,2011-01-30 11:52:00,2011-02-13 15:02:00,37,289.78,7.831891891891891,2,299,2,14,7.0,0,0,0,1,0.9998456,4.285714285714286,6.000926,201.42258781005975,290.5124
16898,2010-12-06 12:23:00,2011-11-13 15:44:00,162,508.81,3.1408024691358025,3,26,3,342,114.0,59,59,130,0,0.00030902377,0.2631578947368421,19415.92,16047.781376623163,512.6992
16899,2010-12-14 13:11:00,2011-12-02 12:03:00,125,1281.56,10.25248,6,8,6,352,58.666666666666664,46,46,84,0,0.00021816777,0.5113636363636364,27501.645,144184.1218587358,1289.013
16900,2011-10-07 13:17:00,2011-11-23 10:32:00,79,887.11,11.229240506329115,3,17,3,46,15.333333333333334,10,79,79,0,0.00036184522,1.9565217391304346,16581.629,364302.58495104825,888.16064
16902,2011-08-15 14:17:00,2011-08-15 14:17:00,44,1706.88,38.79272727272728,1,116,1,1,1.0,0,0,44,0,0.0004087377,30.0,14679.307,17083510.171875004,1712.6508
16903,2011-11-10 15:32:00,2011-11-10 15:32:00,60,373.24,6.220666666666667,1,29,1,1,1.0,60,60,60,0,0.0009059108,30.0,6623.161,1236014.3306054687,373.15472
16904,2010-12-07 13:29:00,2011-12-05 13:10:00,710,3754.27,5.287704225352113,16,4,16,362,22.625,102,102,464,0,0.00021816777,1.3259668508287292,27501.645,192822.844630306,3741.9292
16905,2010-12-03 10:43:00,2011-12-04 14:01:00,208,3102.43,14.915528846153846,7,5,7,366,52.285714285714285,84,145,145,0,0.000126539,0.5737704918032788,47415.836,405789.00662557024,3109.0762
16906,2011-04-05 12:30:00,2011-09-19 11:49:00,93,579.77,6.234086021505376,4,82,4,166,41.5,0,51,51,0,0.00029791272,0.7228915662650602,20140.06,90762.55657412916,577.7134
16907,2010-12-09 16:52:00,2011-11-10 18:04:00,151,981.65,6.500993377483444,5,29,5,336,67.2,31,31,51,0,0.00022756742,0.44642857142857145,26365.695,76519.29045504857,978.6454
16909,2011-09-28 16:45:00,2011-09-28 16:45:00,18,379.14,21.063333333333333,1,72,1,1,1.0,0,18,18,0,0.0007861598,30.0,7632.0264,4822677.461425781,378.28085
16910,2011-09-09 14:14:00,2011-12-05 12:51:00,547,1510.06,2.7606215722120657,8,4,8,86,10.75,160,495,547,0,0.0002317505,2.7906976744186047,25889.8,199456.58382416246,1518.6589
16912,2011-01-20 15:42:00,2011-11-11 12:18:00,101,2575.38,25.49881188118812,11,29,11,294,26.727272727272727,7,38,52,0,0.00015749647,1.1224489795918366,38095.848,1090345.651148196,2568.4482
16913,2011-02-22 12:56:00,2011-02-22 12:56:00,8,113.44,14.18,1,290,1,1,1.0,0,0,0,1,0.9996006,30.0,6.0023975,2553.419912338257,115.2802
16914,2011-11-03 15:27:00,2011-11-03 15:27:00,38,208.46,5.4857894736842105,1,36,1,1,1.0,0,38,38,0,0.00077915366,30.0,7700.6533,1267324.8877518503,210.73306
16915,2011-03-01 09:52:00,2011-11-30 16:39:00,57,621.6800000000001,10.906666666666668,6,9,6,274,45.666666666666664,8,26,31,0,0.00029791272,0.6569343065693432,20140.06,144302.79877965333,621.8978
16916,2010-12-02 13:14:00,2011-11-16 12:08:00,143,576.26,4.029790209790209,2,24,2,348,174.0,93,93,93,0,0.0002919735,0.1724137931034483,20549.74,14277.783105209714,577.8643
16917,2011-03-08 11:55:00,2011-03-08 11:55:00,9,391.52,43.50222222222222,1,277,1,1,1.0,0,0,0,1,0.99984825,30.0,6.0009108,7831.588601175944,396.37302
16918,2011-01-26 17:37:00,2011-10-21 12:50:00,128,1068.82,8.35015625,6,50,6,267,44.5,0,34,97,0,0.00022756742,0.6741573033707865,26365.695,148420.9048309669,1075.3594
16919,2010-12-06 12:52:00,2011-07-06 13:35:00,327,2596.45,7.940214067278287,11,156,11,212,19.272727272727273,0,0,78,0,0.00021816777,1.5566037735849056,27501.645,339913.92347879725,2605.4678
16921,2011-10-09 16:22:00,2011-10-09 16:22:00,60,169.79,2.829833333333333,1,61,1,1,1.0,0,60,60,0,0.00047583797,30.0,12609.308,1070467.1701611327,169.24042
16923,2010-12-12 11:06:00,2011-11-27 13:00:00,672,7247.61,10.785133928571428,19,12,19,350,18.42105263157895,120,234,340,0,0.00021816777,1.6285714285714286,27501.645,483048.81179866364,7248.708
16924,2011-09-16 12:54:00,2011-11-18 12:53:00,83,846.75,10.201807228915662,3,21,3,62,20.666666666666668,35,83,83,0,0.00033542543,1.4516129032258063,17887.68,264899.9902419658,851.26526
16926,2010-12-03 13:42:00,2010-12-03 13:42:00,14,230.25,16.446428571428573,1,371,1,1,1.0,0,0,0,1,0.99979657,30.0,6.0012207,2960.95942905971,233.10657
16927,2010-12-13 11:57:00,2011-08-16 11:10:00,6,543.05,90.50833333333333,3,116,3,245,81.66666666666667,0,0,1,0,0.00025149423,0.3673469387755102,23857.312,793206.9522321428,548.4293
16928,2010-12-01 15:21:00,2011-09-20 15:10:00,209,2847.6,13.62488038277512,17,80,17,292,17.176470588235293,0,23,126,0,0.0001960826,1.7465753424657535,30599.191,728165.2896818366,2851.2786
16929,2011-07-07 12:39:00,2011-12-06 08:37:00,77,1295.39,16.823246753246753,7,4,7,151,21.571428571428573,36,49,77,0,0.00013233189,1.390728476821192,45340.203,1060805.160615781,1286.4906
16930,2011-10-02 14:25:00,2011-11-13 16:13:00,54,380.55,7.0472222222222225,3,26,3,42,14.0,23,54,54,0,0.0006248698,2.142857142857143,9601.985,145001.4097435361,378.69348
16931,2010-12-05 11:40:00,2011-12-04 13:15:00,898,4604.22,5.127193763919822,21,5,21,364,17.333333333333332,137,297,491,0,0.00021816777,1.7307692307692308,27501.645,244049.29673913115,4582.719
16932,2011-10-17 14:12:00,2011-10-17 14:12:00,53,161.94,3.0554716981132075,1,53,1,1,1.0,0,53,53,0,0.00047583797,30.0,12609.308,1155821.4767135908,160.26501
16933,2011-04-14 13:33:00,2011-12-08 12:54:00,44,563.23,12.800681818181818,2,1,2,237,118.5,24,24,24,0,0.0002624189,0.2531645569620253,22864.121,74095.27574011975,563.2877
16934,2011-10-16 12:25:00,2011-10-16 12:40:00,62,950.9300000000001,15.33758064516129,2,55,2,1,0.5,0,62,62,0,0.00036325332,60.0,16517.354,15200174.495432207,944.5491
16936,2011-11-14 11:04:00,2011-11-14 11:04:00,57,262.68,4.608421052631579,1,26,1,1,1.0,57,57,57,0,0.0007998549,30.0,7501.3516,1037081.5939144737,269.49304
16938,2011-02-04 09:34:00,2011-12-01 10:20:00,241,2736.38,11.354273858921163,4,9,4,300,75.0,21,21,21,0,0.00021816777,0.4,27501.645,124904.48143140561,2745.6619
16940,2011-02-23 12:27:00,2011-10-18 13:15:00,305,3049.88,9.99960655737705,3,52,3,237,79.0,0,119,222,0,0.00021816777,0.37974683544303794,27501.645,104432.51582025575,3061.8354
16942,2011-04-26 11:59:00,2011-11-27 12:40:00,281,1920.59,6.834839857651246,9,13,9,215,23.88888888888889,52,84,160,0,0.00021816777,1.255813953488372,27501.645,236054.515219297,1922.2297
16943,2011-01-25 14:00:00,2011-05-12 11:57:00,33,816.73,24.74939393939394,3,212,3,106,35.333333333333336,0,0,0,1,0.999343,0.8490566037735849,6.0039444,126.16470430547542,818.3579
16945,2010-12-16 17:49:00,2011-11-18 11:39:00,249,4345.5,17.451807228915662,19,22,19,336,17.68421052631579,17,74,138,0,0.00013233189,1.6964285714285716,45340.203,1342330.465043769,4363.2236
16947,2011-04-18 09:38:00,2011-04-18 09:38:00,21,406.48,19.356190476190477,1,236,1,1,1.0,0,0,0,1,0.99983084,30.0,6.0010147,3484.7035130092077,407.57166
16948,2011-01-18 10:58:00,2011-07-24 12:46:00,19,435.02,22.89578947368421,3,139,3,187,62.333333333333336,0,0,9,0,0.0003204962,0.48128342245989303,18720.912,206292.5434066502,433.5734
16949,2011-01-27 12:11:00,2011-12-06 11:07:00,60,1286.27,21.437833333333334,6,4,6,312,52.0,7,28,28,0,0.0001384488,0.5769230769230769,43337.008,535991.2792210036,1289.6752
16950,2010-12-07 15:20:00,2011-10-14 09:06:00,42,1178.56,28.06095238095238,3,57,3,310,103.33333333333333,0,15,39,0,0.00015749647,0.29032258064516125,38095.848,310356.5129982718,1169.1125
16951,2011-02-08 14:58:00,2011-07-28 12:05:00,86,1277.75,14.857558139534884,3,135,3,169,56.333333333333336,0,0,16,0,0.000126539,0.5325443786982248,47415.836,375168.7486736381,1289.4414
16952,2011-08-22 12:58:00,2011-08-22 13:03:00,16,167.61,10.475625,2,109,2,1,0.5,0,0,16,0,0.0005204488,60.0,11528.49,7246088.430688477,169.02768
16953,2011-11-09 15:54:00,2011-11-09 15:54:00,1,20.8,20.8,1,30,1,1,1.0,0,1,1,0,0.00035400022,30.0,16949.094,10576234.5,22.255497
16954,2010-12-15 10:41:00,2011-12-09 09:46:00,54,2085.08,38.61259259259259,9,1,9,358,39.77777777777778,7,14,22,0,0.00015749647,0.7541899441340782,38095.848,1109397.905462203,2071.7615
16955,2010-12-01 13:31:00,2011-06-08 10:36:00,25,518.67,20.746799999999997,4,185,4,188,47.0,0,0,0,1,0.9994241,0.6382978723404256,6.0034575,79.5016168214108,525.2374
16956,2011-11-22 08:56:00,2011-11-22 08:56:00,16,308.74,19.29625,1,18,1,1,1.0,16,16,16,0,0.0007545926,30.0,7951.3,4602908.065686036,308.72696
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,16,416.64,26.04,2,239,2,42,21.0,0,0,0,1,0.9997652,1.4285714285714286,6.001409,223.25241680145265,415.11456
16959,2011-09-13 15:03:00,2011-09-13 15:03:00,7,117.35000000000001,16.764285714285716,1,87,1,1,1.0,0,7,7,0,0.00039632822,30.0,15138.93,7613800.2806919655,116.825836
16960,2011-04-01 11:54:00,2011-11-01 11:35:00,101,507.05,5.02029702970297,3,39,3,213,71.0,0,56,56,0,0.00030902377,0.4225352112676057,19415.92,41186.064132143576,512.2572
16961,2011-08-15 13:46:00,2011-08-15 13:46:00,14,234.17,16.72642857142857,1,116,1,1,1.0,0,0,14,0,0.000620472,30.0,9670.042,4852357.999951172,233.10657
16963,2011-06-05 13:48:00,2011-06-05 13:48:00,7,110.55000000000001,15.792857142857144,1,187,1,1,1.0,0,0,0,1,0.99934095,30.0,6.003957,2844.588958535876,108.99237
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,26,201.19,7.738076923076923,1,227,1,1,1.0,0,0,0,1,0.999838,30.0,6.000972,1393.079440685419,197.80338
16966,2011-04-13 14:17:00,2011-12-01 13:40:00,28,2154.97,76.96321428571427,7,8,7,231,33.0,5,6,8,0,0.00015749647,0.9090909090909091,38095.848,2665435.3514217227,2154.5054
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,21,319.02,15.19142857142857,1,189,1,1,1.0,0,0,0,1,0.9996909,30.0,6.0018554,2735.3027160235815,315.5137
16968,2011-08-24 10:51:00,2011-12-05 15:02:00,31,439.43,14.175161290322581,2,4,2,103,51.5,16,16,31,0,0.00035719157,0.5825242718446603,16797.662,138704.6037091636,433.34955
16969,2011-06-01 12:10:00,2011-10-31 13:12:00,42,650.41,15.48595238095238,3,39,3,152,50.666666666666664,0,10,15,0,0.00015434793,0.5921052631578948,38872.96,356438.38143833703,642.96643
16971,2011-11-01 15:06:00,2011-11-01 15:06:00,41,357.21,8.712439024390243,1,38,1,1,1.0,0,41,41,0,0.0009059108,30.0,6623.161,1731116.6255502093,357.59424
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,2,251.51999999999998,125.75999999999999,1,267,1,1,1.0,0,0,0,1,0.99982554,30.0,6.001047,22640.750628662106,250.4768
