CustomerID,Recency,TenureDays,Frequency,Monetary,Cluster,SegmentName
15228,66,228,4,3386.71,2,Loyal
15230,239,1,2,429.6,3,New
15232,113,27,2,612.06,3,New
15234,277,1,1,197.0,3,New
15235,218,155,12,2247.51,2,Loyal
15236,299,1,1,321.05,3,New
15237,2,225,4,1412.32,0,At-Risk
15238,29,154,3,1071.99,2,Loyal
15239,10,68,2,780.59,0,At-Risk
15240,45,267,5,1706.57,2,Loyal
15241,67,216,8,1756.44,2,Loyal
15243,74,1,1,316.68,3,New
15244,65,182,2,631.57,2,Loyal
15245,134,127,3,2515.84,2,Loyal
15246,238,120,2,514.15,3,New
15247,122,1,1,356.0,3,New
15249,32,224,13,6688.46,1,VIP
15251,9,232,11,10484.99,1,VIP
15252,36,146,2,740.78,0,At-Risk
15253,16,153,5,918.1999999999999,2,Loyal
15254,127,1,1,300.36,3,New
15255,67,1,1,890.85,3,New
15256,149,1,1,98.45,3,New
15257,283,1,1,317.15,3,New
15258,169,48,2,623.16,3,New
15260,100,272,7,1810.77,2,Loyal
15261,135,1,1,254.82,3,New
15262,324,1,1,178.95000000000002,3,New
15263,107,1,1,156.51,3,New
15264,64,1,1,393.74,3,New
15265,151,84,2,1506.1200000000001,2,Loyal
15266,338,1,1,119.3,3,New
15267,22,160,5,1717.36,2,Loyal
15269,24,1,1,408.8,0,At-Risk
15270,16,294,7,2379.49,1,VIP
15271,7,358,15,2507.07,1,VIP
15272,57,28,2,721.94,2,Loyal
15274,4,14,2,716.57,0,At-Risk
15275,38,1,1,615.14,0,At-Risk
15276,66,1,1,135.31,3,New
15277,47,1,1,255.89999999999998,3,New
15279,355,1,1,290.51,3,New
15280,172,1,1,113.12,3,New
15281,59,274,9,2332.15,2,Loyal
15286,50,1,1,240.55,3,New
15287,22,48,2,486.69,0,At-Risk
15288,43,322,5,2306.52,2,Loyal
15289,29,220,3,939.78,2,Loyal
15290,5,354,18,7943.22,1,VIP
15291,26,348,15,4668.3,1,VIP
15292,201,1,1,180.94,3,New
15296,51,275,6,3672.86,2,Loyal
15297,10,53,3,641.94,0,At-Risk
15298,2,364,12,4799.9,1,VIP
15299,67,304,7,4507.01,2,Loyal
15300,64,1,1,496.44,3,New
15301,51,317,12,5070.35,1,VIP
15303,290,1,1,574.02,3,New
15304,61,307,8,694.4000000000001,2,Loyal
15306,64,83,3,1174.35,2,Loyal
15307,96,1,1,205.3,3,New
15308,274,1,1,310.47,3,New
15311,1,373,91,60767.9,1,VIP
15312,75,279,4,924.85,2,Loyal
15313,110,1,1,52.0,3,New
15314,199,1,1,327.97,3,New
15315,64,51,2,570.5,3,New
15316,327,1,1,165.0,3,New
15318,4,1,1,312.62,0,At-Risk
15319,284,1,1,204.5,3,New
15320,44,1,1,267.13,3,New
15321,71,220,3,2748.31,2,Loyal
15322,86,1,1,679.68,3,New
15325,104,1,1,162.29,3,New
15326,334,1,1,311.71,3,New
15327,53,1,1,208.75,3,New
15329,39,132,3,1049.7,2,Loyal
15330,32,28,2,714.96,0,At-Risk
15332,366,3,4,1661.06,2,Loyal
15333,208,1,1,1028.56,3,New
15334,157,16,3,351.67,3,New
15335,54,1,1,173.97,3,New
15339,66,251,2,574.07,3,New
15341,81,1,1,2020.52,2,Loyal
15342,130,1,1,406.09,3,New
15343,87,1,1,364.5,3,New
15344,1,73,3,563.94,0,At-Risk
15345,46,1,1,393.54,3,New
15346,333,1,1,252.42000000000002,3,New
15347,366,1,1,201.60000000000002,3,New
15348,72,1,1,158.04,3,New
15349,158,29,2,473.81,3,New
15350,373,1,1,115.65,3,New
15351,12,357,7,1960.1100000000001,1,VIP
15353,255,113,2,777.02,3,New
15355,29,23,2,277.05,0,At-Risk
15356,31,336,10,2766.5,1,VIP
15358,5,360,22,8347.2,1,VIP
15360,40,1,1,427.93,0,At-Risk
15361,362,1,1,418.92,3,New
15363,373,1,1,326.0,3,New
15364,96,158,2,913.19,2,Loyal
15365,26,289,7,2314.32,2,Loyal
15366,75,282,2,602.51,3,New
15367,57,218,4,1877.59,2,Loyal
15368,21,1,1,446.94000000000005,0,At-Risk
15370,41,291,7,2386.05,2,Loyal
15372,137,1,1,2007.3999999999999,2,Loyal
15373,8,363,12,2415.91,1,VIP
15374,129,1,1,168.0,3,New
15376,40,182,3,1233.3600000000001,2,Loyal
15379,169,189,7,3703.29,2,Loyal
15380,9,356,5,1690.2600000000002,1,VIP
15381,214,54,2,596.85,3,New
15382,15,280,6,5955.71,1,VIP
15384,170,189,2,642.41,3,New
15385,40,1,1,316.88,0,At-Risk
15386,186,1,1,394.14,3,New
15388,270,1,1,140.54,3,New
15389,172,1,1,500.0,3,New
15392,5,355,4,1535.53,0,At-Risk
15393,16,264,2,231.86,0,At-Risk
15394,10,348,4,2183.54,2,Loyal
15395,326,1,1,107.45,3,New
15396,113,1,1,288.18,3,New
15397,290,1,1,94.0,3,New
15398,16,62,2,1345.53,0,At-Risk
15399,1,77,3,815.77,0,At-Risk
15400,92,186,5,716.2,2,Loyal
15402,149,47,2,626.77,3,New
15405,189,1,1,349.1,3,New
15406,31,269,2,510.71000000000004,0,At-Risk
15407,34,271,4,1056.44,2,Loyal
15408,264,1,1,267.18,3,New
15410,84,177,8,3450.84,2,Loyal
15411,26,156,4,1358.88,2,Loyal
15412,171,1,1,190.53,3,New
15414,10,232,3,774.9000000000001,0,At-Risk
15415,313,1,1,572.8100000000001,3,New
15416,65,218,4,3984.32,2,Loyal
15417,85,1,1,508.8,3,New
15419,25,1,1,135.86,0,At-Risk
15421,59,251,4,950.36,2,Loyal
15422,323,1,2,97.7,3,New
15423,38,1,1,43.5,3,New
15424,254,1,2,383.34,3,New
15426,19,350,5,1447.39,2,Loyal
15427,33,13,3,1483.14,2,Loyal
15428,15,1,1,93.78,0,At-Risk
15429,27,48,2,397.35,0,At-Risk
15432,23,1,1,171.19,0,At-Risk
15433,214,53,2,533.3,3,New
15434,8,191,5,1041.48,0,At-Risk
15435,22,1,1,149.29,0,At-Risk
15436,12,221,3,1122.53,0,At-Risk
15437,262,1,1,200.16,3,New
15438,131,1,1,156.57999999999998,3,New
15440,55,154,3,383.68,2,Loyal
15442,249,1,1,594.0,3,New
15443,2,318,7,3236.91,1,VIP
15444,9,31,2,1418.26,0,At-Risk
15445,264,1,1,113.5,3,New
15447,331,1,1,155.17,3,New
15448,313,1,1,494.64,3,New
15449,26,235,3,974.52,2,Loyal
15450,30,1,1,429.84,0,At-Risk
15452,30,234,3,538.73,0,At-Risk
15453,2,185,7,1388.37,1,VIP
15454,362,1,1,179.1,3,New
15456,283,75,3,447.22,3,New
15457,262,1,1,237.07,3,New
15458,25,1,1,161.64,0,At-Risk
15460,354,1,1,216.76,3,New
15462,94,92,3,234.6,3,New
15463,29,1,1,126.14,0,At-Risk
15464,338,1,1,1048.85,3,New
15465,20,349,18,7354.62,1,VIP
15466,85,1,1,334.53,3,New
15467,9,142,3,524.88,0,At-Risk
15468,51,1,2,467.51,0,At-Risk
15469,50,69,2,538.55,0,At-Risk
15471,2,1,1,469.48,0,At-Risk
15472,113,1,1,371.56,3,New
15473,14,46,7,1771.2,1,VIP
15475,77,1,1,454.10999999999996,3,New
15478,40,16,2,1441.42,2,Loyal
15480,116,1,1,905.5,3,New
15482,16,343,12,11054.96,1,VIP
15483,161,105,4,233.81,3,New
15484,1,77,4,3594.31,1,VIP
15485,30,343,3,2575.0,2,Loyal
15488,93,1,1,91.32000000000001,3,New
15489,23,188,3,1134.28,2,Loyal
15491,95,140,6,3100.09,2,Loyal
15492,28,46,2,659.4599999999999,0,At-Risk
15493,33,238,5,2001.8,2,Loyal
15494,21,99,2,1299.23,0,At-Risk
15497,18,302,2,1262.2,0,At-Risk
15498,3,364,27,13316.4,1,VIP
15500,8,73,4,1131.56,0,At-Risk
15502,16,353,12,10384.93,1,VIP
15503,363,1,1,147.09,3,New
15504,81,1,1,52.83,3,New
15505,53,102,5,3610.96,2,Loyal
15506,23,116,3,979.26,2,Loyal
15507,172,1,1,492.36,3,New
15508,189,46,6,1000.27,2,Loyal
15510,331,1,1,250.0,3,New
15511,12,73,5,909.23,0,At-Risk
15512,156,203,2,121.0,3,New
15513,33,340,19,14758.220000000001,1,VIP
15514,12,352,11,4139.46,1,VIP
15516,45,1,3,62.43,3,New
15517,233,1,1,267.03,3,New
15518,64,268,8,1942.45,2,Loyal
15520,2,1,1,343.5,0,At-Risk
15521,40,214,8,3000.2,2,Loyal
15522,33,54,2,398.84,0,At-Risk
15523,84,1,1,412.01000000000005,3,New
15524,25,1,1,440.0,0,At-Risk
15525,2,371,3,825.92,0,At-Risk
15526,33,1,2,148.44,0,At-Risk
15527,19,335,8,2429.78,1,VIP
15528,254,1,1,229.33,3,New
15529,23,343,11,3995.23,1,VIP
15530,22,225,4,1502.35,2,Loyal
15531,8,22,2,2007.44,0,At-Risk
15532,25,332,4,1580.93,2,Loyal
15533,19,69,3,807.57,0,At-Risk
15535,173,154,4,536.4,2,Loyal
15537,163,1,1,110.92,3,New
15539,7,1,1,538.46,0,At-Risk
15540,11,1,1,213.3,0,At-Risk
15541,114,1,1,85.13000000000001,3,New
15543,288,1,1,127.86,3,New
15544,9,363,9,3546.71,1,VIP
15545,54,316,2,292.71999999999997,3,New
15547,7,354,14,4954.84,1,VIP
15549,77,239,3,1693.26,2,Loyal
15550,4,297,4,575.63,0,At-Risk
15551,37,1,1,436.06,0,At-Risk
15552,217,1,1,90.12,3,New
15553,60,1,1,437.23,3,New
15554,278,1,1,217.2,3,New
15555,12,357,16,4805.17,1,VIP
15556,24,1,1,279.77,0,At-Risk
15557,29,1,1,473.65000000000003,0,At-Risk
15561,12,203,4,800.59,0,At-Risk
15562,352,1,1,134.55,3,New
15563,22,336,4,1400.44,2,Loyal
15565,50,20,2,173.16,3,New
15567,19,1,1,186.01,0,At-Risk
15568,3,70,3,758.29,0,At-Risk
15569,104,228,5,1375.71,2,Loyal
15570,7,362,12,4165.52,1,VIP
15571,12,66,4,650.4300000000001,0,At-Risk
15572,5,273,7,2552.86,1,VIP
15573,32,53,2,607.45,0,At-Risk
15574,178,194,4,702.25,2,Loyal
15576,38,1,1,940.6700000000001,0,At-Risk
15577,151,154,3,258.88,3,New
15578,162,1,1,127.1,3,New
15579,69,245,2,348.6,3,New
15581,121,245,13,3679.9700000000003,2,Loyal
15582,25,195,3,682.9100000000001,0,At-Risk
15584,24,138,4,725.11,2,Loyal
15585,177,1,1,455.3,3,New
15587,50,301,4,913.6800000000001,2,Loyal
15589,256,54,3,478.53000000000003,3,New
15592,47,1,1,388.58,3,New
15593,71,1,1,199.8,3,New
15594,16,218,5,1771.78,2,Loyal
15596,101,264,5,1406.59,2,Loyal
15597,35,1,1,324.57,0,At-Risk
15598,53,1,1,240.68,3,New
15599,27,177,2,761.74,0,At-Risk
15601,11,361,14,6776.56,1,VIP
15602,8,359,9,1297.8700000000001,1,VIP
15603,79,1,1,48.480000000000004,3,New
15604,52,1,1,216.39,3,New
15605,36,337,5,1198.23,2,Loyal
15606,61,263,9,2920.16,2,Loyal
15607,337,1,1,104.76,3,New
15608,28,92,4,1093.68,2,Loyal
15609,184,1,1,298.48,3,New
15610,52,1,1,112.46000000000001,3,New
15611,10,325,13,1591.45,1,VIP
15612,36,25,2,195.15,0,At-Risk
15615,10,348,23,10399.74,1,VIP
15618,33,103,4,776.851,2,Loyal
15619,11,1,1,336.40000000000003,0,At-Risk
15620,57,301,3,1553.18,2,Loyal
15621,4,17,4,1293.03,0,At-Risk
15622,43,239,9,3709.56,1,VIP
15623,141,1,1,301.03,3,New
15624,117,139,4,588.13,2,Loyal
15625,104,131,4,1534.26,2,Loyal
15626,75,254,2,675.8,2,Loyal
15628,5,362,9,2870.2400000000002,1,VIP
15630,45,159,2,1186.35,2,Loyal
15632,16,259,8,3285.31,1,VIP
15634,17,1,1,243.55,0,At-Risk
15636,90,192,2,724.76,2,Loyal
15637,53,1,1,223.36,3,New
15639,134,1,1,425.32,3,New
15640,4,367,15,12515.66,1,VIP
15641,105,253,4,1887.2,2,Loyal
15643,192,90,3,664.0,3,New
15644,166,94,4,813.0,2,Loyal
15645,19,1,1,612.01,0,At-Risk
15646,158,214,3,447.64000000000004,3,New
15648,204,62,2,657.35,3,New
15649,336,31,2,816.0,3,New
15651,37,223,3,646.3,2,Loyal
15652,91,1,1,337.74,3,New
15653,93,23,2,877.4399999999999,2,Loyal
15654,9,16,2,922.53,0,At-Risk
15655,243,1,1,560.67,3,New
15656,45,238,4,748.5,2,Loyal
15657,23,1,1,30.0,3,New
15658,190,182,5,1024.1000000000001,2,Loyal
15659,44,1,1,306.45,3,New
15660,25,340,9,1600.86,1,VIP
15661,317,21,2,309.8,3,New
15663,106,1,1,138.14,3,New
15664,51,1,1,386.43,3,New
15665,168,74,2,2242.01,2,Loyal
15667,40,1,1,301.32,3,New
15668,218,1,1,76.32000000000001,3,New
15669,40,223,4,684.34,2,Loyal
15670,297,1,1,173.05,3,New
15671,19,252,7,2657.13,1,VIP
15673,88,238,4,2881.02,2,Loyal
15674,73,181,5,2446.6,2,Loyal
15675,81,198,3,323.69,3,New
15676,19,265,3,3435.76,2,Loyal
15677,49,1,1,657.23,3,New
15678,53,1,1,352.7,3,New
15679,24,158,4,781.28,2,Loyal
15680,9,356,3,1333.68,0,At-Risk
15681,25,255,5,1426.16,2,Loyal
15683,117,1,1,193.75,3,New
15687,9,321,9,2993.1,1,VIP
15689,120,241,2,254.1,3,New
15690,4,96,2,239.76,0,At-Risk
15691,252,1,1,136.8,3,New
15692,28,1,1,191.04,0,At-Risk
15694,1,372,14,6479.4,1,VIP
15695,267,1,2,409.98,3,New
15696,33,293,8,2736.46,2,Loyal
15699,18,1,1,309.65,0,At-Risk
15700,172,1,2,696.68,3,New
15701,2,108,4,1542.14,1,VIP
15703,265,1,1,211.5,3,New
15704,140,75,4,2293.62,2,Loyal
15705,201,1,1,143.1,3,New
15706,64,52,4,1060.56,2,Loyal
15707,35,51,4,945.58,2,Loyal
15708,41,328,7,3364.2400000000002,2,Loyal
15709,284,1,1,133.25,3,New
15712,9,278,5,1072.3600000000001,0,At-Risk
15713,143,222,2,356.7,3,New
15714,12,66,2,330.88,0,At-Risk
15716,146,223,4,1118.81,2,Loyal
15717,234,1,1,150.3,3,New
15719,33,304,13,5045.61,1,VIP
15720,24,1,1,598.73,0,At-Risk
15721,12,1,1,507.08,0,At-Risk
15722,36,254,5,2222.56,2,Loyal
15723,365,1,1,203.1,3,New
15724,201,83,2,218.25,3,New
15725,15,1,1,415.25,0,At-Risk
15727,17,342,7,5178.96,1,VIP
15729,213,1,1,85.0,3,New
15730,66,140,3,1120.88,2,Loyal
15732,212,159,2,294.12,3,New
15733,283,1,1,162.3,3,New
15734,115,85,2,1339.45,2,Loyal
15737,15,228,8,1205.1200000000001,1,VIP
15738,19,353,16,4812.42,1,VIP
15739,66,1,1,449.12,3,New
15740,49,1,1,154.88,3,New
15743,16,168,4,784.46,0,At-Risk
15744,78,1,1,34.8,3,New
15745,19,217,4,1094.59,2,Loyal
15746,134,1,1,196.88,3,New
15747,13,160,3,974.04,0,At-Risk
15748,40,1,1,149.31,3,New
15749,235,97,3,44534.3,2,Loyal
15750,3,364,8,2465.48,1,VIP
15752,40,333,7,2637.38,2,Loyal
15753,305,1,1,79.2,3,New
15754,51,195,3,458.57,2,Loyal
15755,10,284,6,2364.25,1,VIP
15756,61,187,4,532.96,2,Loyal
15757,66,152,2,714.42,2,Loyal
15758,25,1,1,205.25,0,At-Risk
15759,218,139,3,253.04,3,New
15762,65,12,2,583.75,3,New
15763,32,45,2,1086.92,2,Loyal
15764,88,188,6,3279.97,2,Loyal
15766,64,1,1,315.06,3,New
15768,116,110,3,621.8299999999999,2,Loyal
15769,7,363,26,56252.72,1,VIP
15773,6,1,1,635.6800000000001,0,At-Risk
15774,69,1,1,270.8,3,New
15775,245,1,1,104.9,3,New
15776,133,1,1,241.62,3,New
15777,241,120,4,1047.11,2,Loyal
15780,184,174,3,475.28000000000003,3,New
15781,25,280,3,345.46,0,At-Risk
15782,10,79,3,2614.7400000000002,2,Loyal
15783,11,1,1,246.3,0,At-Risk
15785,33,262,5,2328.9700000000003,2,Loyal
15786,46,68,3,4932.2,2,Loyal
15787,26,35,3,948.05,2,Loyal
15789,358,1,1,351.3,3,New
15790,10,1,1,220.85,0,At-Risk
15791,44,160,2,1612.69,2,Loyal
15793,15,253,3,965.61,0,At-Risk
15795,150,1,1,610.01,3,New
15796,1,301,8,2711.56,1,VIP
15797,113,206,4,2207.4,2,Loyal
15799,76,258,3,884.14,2,Loyal
15800,107,139,2,699.08,3,New
15801,46,63,3,1063.95,2,Loyal
15802,143,1,1,451.42,3,New
15803,51,1,1,415.82000000000005,3,New
15804,1,198,13,4206.39,1,VIP
15805,23,341,17,5528.4800000000005,1,VIP
15806,46,230,3,784.58,2,Loyal
15807,50,26,3,903.9,2,Loyal
15808,306,63,4,3734.9700000000003,2,Loyal
15809,36,266,5,515.77,2,Loyal
15810,79,218,4,1391.98,2,Loyal
15811,22,343,6,2218.62,2,Loyal
15812,107,210,5,1801.14,2,Loyal
15813,208,31,2,1303.9099999999999,2,Loyal
15814,17,33,4,1945.33,2,Loyal
15815,64,196,5,2100.6,2,Loyal
15819,49,227,4,1905.45,2,Loyal
15820,320,1,1,206.98,3,New
15821,44,17,2,570.96,0,At-Risk
15822,3,356,2,885.47,0,At-Risk
15823,372,1,1,15.0,3,New
15825,172,1,1,532.94,3,New
15826,56,154,3,1654.31,2,Loyal
15827,73,299,14,1836.0900000000001,2,Loyal
15829,99,41,2,636.14,3,New
15830,38,1,1,576.0,0,At-Risk
15831,58,265,3,801.76,2,Loyal
15832,254,1,1,836.79,3,New
15834,70,206,4,2233.75,2,Loyal
15835,44,286,4,954.09,2,Loyal
15836,50,1,1,137.37,3,New
15837,65,1,1,391.98,3,New
15838,11,356,19,33643.08,1,VIP
15839,33,114,3,1048.49,2,Loyal
15840,59,113,2,355.56,3,New
15841,73,266,4,1224.06,2,Loyal
15843,304,1,1,118.95000000000002,3,New
15844,46,1,1,130.73999999999998,3,New
15845,18,319,8,3711.77,1,VIP
15847,38,249,2,389.27,0,At-Risk
15850,19,148,2,238.85,0,At-Risk
15852,187,10,2,160.71,3,New
15853,52,1,1,110.8,3,New
15854,4,357,12,2974.65,1,VIP
15855,137,126,5,712.24,2,Loyal
15856,4,361,27,16387.57,1,VIP
15857,19,1,1,297.0,0,At-Risk
15858,16,351,5,1438.85,2,Loyal
15860,41,327,8,977.21,2,Loyal
15861,12,254,8,3165.36,1,VIP
15862,8,365,4,832.88,0,At-Risk
15863,26,167,2,68.84,0,At-Risk
15864,22,293,6,1936.3200000000002,2,Loyal
15865,41,173,3,895.13,2,Loyal
15866,101,1,1,230.53,3,New
15867,5,363,15,3812.64,1,VIP
15869,277,1,2,149.64,3,New
15870,33,1,1,354.09000000000003,0,At-Risk
15872,15,1,2,360.93,0,At-Risk
15874,64,220,7,4405.88,2,Loyal
15877,2,16,2,493.28,0,At-Risk
15880,369,1,1,343.28000000000003,3,New
15881,312,52,5,501.39000000000004,2,Loyal
15882,199,169,4,516.36,2,Loyal
15883,2,31,2,396.48,0,At-Risk
15885,93,216,3,379.35,3,New
15886,60,1,1,181.09,3,New
15888,81,1,1,168.31,3,New
15889,157,212,2,446.87,3,New
15891,227,1,1,524.52,3,New
15894,253,115,2,263.55,3,New
15895,150,1,1,179.17,3,New
15897,194,1,2,222.05,3,New
15898,1,367,5,1388.88,1,VIP
15899,369,1,1,56.25,3,New
15900,24,1,1,351.11,0,At-Risk
15901,17,138,3,363.88,0,At-Risk
15903,10,285,7,5126.76,1,VIP
15904,8,1,1,164.68,0,At-Risk
15906,20,235,7,1567.69,2,Loyal
15907,4,206,3,967.45,0,At-Risk
15909,174,1,1,191.94,3,New
15910,1,315,8,1232.18,1,VIP
15912,178,54,2,264.62,3,New
15916,16,350,8,1528.09,1,VIP
15917,248,1,1,123.1,3,New
15918,191,80,2,334.23,3,New
15919,20,349,2,639.89,0,At-Risk
15920,154,1,4,167.5,3,New
15921,173,1,1,336.03000000000003,3,New
15922,373,1,1,369.5,3,New
15923,373,1,1,127.08,3,New
15925,194,1,1,207.15,3,New
15930,67,1,1,426.63,3,New
15932,4,285,8,2495.87,1,VIP
15933,21,65,3,1107.46,2,Loyal
15935,239,2,2,416.86,3,New
15937,64,1,1,145.35,3,New
15938,112,211,5,404.58,2,Loyal
15939,90,241,15,6115.01,1,VIP
15940,311,1,1,35.8,3,New
15942,134,1,1,337.44,3,New
15944,277,1,1,325.1,3,New
15945,365,1,1,181.0,3,New
15947,83,1,1,1708.24,2,Loyal
15948,8,35,2,955.24,0,At-Risk
15949,17,54,2,364.72,0,At-Risk
15950,32,327,4,1765.51,2,Loyal
15951,9,276,2,708.22,0,At-Risk
15952,34,191,4,806.57,2,Loyal
15953,15,354,8,1659.3799999999999,1,VIP
15955,24,348,14,4416.26,1,VIP
15957,32,1,1,428.89,0,At-Risk
15958,74,1,1,104.35,3,New
15963,20,25,2,470.76,0,At-Risk
15965,17,350,4,845.64,0,At-Risk
15967,23,295,2,418.83,0,At-Risk
15969,3,182,3,666.1,0,At-Risk
15970,304,1,1,314.1,3,New
15971,18,293,12,4199.85,1,VIP
15973,367,1,1,307.82000000000005,3,New
15974,39,249,7,3442.15,2,Loyal
15975,84,1,1,371.01,3,New
15976,165,54,2,430.94,3,New
15977,17,21,2,1054.73,0,At-Risk
15978,77,1,1,1098.78,3,New
15980,89,165,3,2398.86,2,Loyal
15981,25,286,8,3408.48,1,VIP
15983,22,351,4,1475.02,2,Loyal
15984,3,365,10,2837.67,1,VIP
15985,123,113,2,1142.42,2,Loyal
15986,30,1,1,168.12,0,At-Risk
15987,12,356,7,1451.28,1,VIP
15988,19,1,1,158.03,0,At-Risk
15990,44,243,2,792.11,2,Loyal
15992,4,1,1,41.989999999999995,0,At-Risk
15993,9,35,7,2797.57,1,VIP
15994,55,1,1,427.07,3,New
15996,88,277,6,1060.68,2,Loyal
15998,37,325,5,3089.97,2,Loyal
16000,3,1,3,12393.7,1,VIP
16003,30,329,5,2735.37,2,Loyal
16005,12,258,4,615.39,0,At-Risk
16006,211,1,1,101.4,3,New
16007,48,167,4,1701.94,2,Loyal
16008,24,180,3,478.78,0,At-Risk
16009,22,137,4,992.71,2,Loyal
16010,246,116,3,407.5,3,New
16011,8,357,16,3362.71,1,VIP
16012,35,119,3,1415.29,2,Loyal
16013,4,367,47,37130.6,1,VIP
16014,38,253,3,662.38,2,Loyal
16015,4,45,3,705.39,0,At-Risk
16016,3,363,8,1508.76,1,VIP
16017,47,1,1,211.88,3,New
16018,39,141,2,408.90000000000003,0,At-Risk
16019,47,317,9,3786.2400000000002,1,VIP
16020,17,48,3,851.01,0,At-Risk
16022,260,1,1,628.28,3,New
16023,46,220,3,719.81,2,Loyal
16024,12,1,1,251.24,0,At-Risk
16025,30,1,1,439.65999999999997,0,At-Risk
16026,43,1,1,236.09,3,New
16027,92,210,6,934.62,2,Loyal
16029,39,335,63,81024.84,1,VIP
16030,310,1,1,331.24,3,New
16031,92,154,2,548.94,3,New
16033,6,364,20,8816.4,1,VIP
16034,196,136,3,437.7,3,New
16036,87,176,2,758.92,2,Loyal
16037,270,88,3,855.02,2,Loyal
16038,8,194,3,471.78000000000003,0,At-Risk
16040,65,203,3,1313.55,2,Loyal
16041,31,110,3,3166.4,2,Loyal
16042,22,310,5,1197.27,2,Loyal
16043,38,280,4,773.99,2,Loyal
16045,120,170,4,1340.7,2,Loyal
16048,373,1,2,256.44,3,New
16049,40,34,3,1111.79,2,Loyal
16050,174,1,1,137.9,3,New
16052,54,1,1,362.06,3,New
16053,33,89,2,1511.95,2,Loyal
16054,145,1,1,783.9,3,New
16055,221,1,1,134.8,3,New
16056,45,1,1,664.85,0,At-Risk
16057,16,268,7,2263.12,1,VIP
16059,66,301,6,1459.8600000000001,2,Loyal
16062,10,355,4,1153.62,0,At-Risk
16063,260,1,1,335.32,3,New
16065,365,1,1,372.09,3,New
16066,17,107,5,1521.87,2,Loyal
16070,22,9,2,852.15,0,At-Risk
16071,45,1,1,326.24,3,New
16072,288,1,1,584.3199999999999,3,New
16073,297,1,1,122.39999999999999,3,New
16076,3,205,10,2234.73,1,VIP
16078,284,1,1,79.2,3,New
16079,17,23,3,1352.0,2,Loyal
16080,82,192,2,217.16,3,New
16081,56,310,5,2806.9,2,Loyal
16083,101,259,2,1317.62,2,Loyal
16084,299,1,1,436.18,3,New
16085,23,297,5,981.51,2,Loyal
16086,59,307,5,1121.39,2,Loyal
16091,155,43,2,315.06,3,New
16092,115,139,3,817.86,2,Loyal
16093,107,1,1,17.0,3,New
16094,12,207,4,1078.23,0,At-Risk
16096,264,1,1,320.62,3,New
16097,240,1,1,185.04999999999998,3,New
16098,88,286,7,2005.63,2,Loyal
16099,50,175,3,731.9,2,Loyal
16101,71,1,1,1290.7,2,Loyal
16102,42,86,3,1842.14,2,Loyal
16103,7,226,6,1429.64,1,VIP
16104,62,1,1,302.36,3,New
16105,249,1,1,336.96,3,New
16106,66,1,1,108.38,3,New
16107,18,165,7,3204.1600000000003,1,VIP
16108,85,1,1,842.5,3,New
16109,219,89,2,611.88,3,New
16110,45,266,3,1337.48,2,Loyal
16112,143,195,4,195.73999999999998,3,New
16113,183,1,1,161.38,3,New
16114,171,1,1,135.75000000000003,3,New
16115,10,282,8,1667.97,1,VIP
16116,212,1,1,612.78,3,New
16117,190,1,1,232.21,3,New
16119,8,64,2,423.36,0,At-Risk
16120,59,1,4,1309.14,2,Loyal
16121,57,158,2,867.11,2,Loyal
16122,73,293,4,684.4200000000001,2,Loyal
16123,52,1,1,307.78,3,New
16124,317,1,1,249.0,3,New
16125,367,1,1,289.35,3,New
16126,29,267,4,6287.77,2,Loyal
16127,39,1,1,656.25,0,At-Risk
16128,18,264,5,1880.22,2,Loyal
16131,52,188,6,3506.54,2,Loyal
16133,4,314,33,14589.04,1,VIP
16134,22,337,2,618.09,0,At-Risk
16135,263,1,1,517.55,3,New
16136,60,217,3,709.38,2,Loyal
16139,19,187,3,635.41,0,At-Risk
16140,66,305,2,725.18,2,Loyal
16141,88,1,1,620.4,3,New
16142,250,1,1,535.34,3,New
16143,3,365,6,2424.94,1,VIP
16144,247,1,1,175.2,3,New
16145,9,351,11,3799.4900000000002,1,VIP
16146,157,74,3,734.13,2,Loyal
16147,134,1,1,375.0,3,New
16148,296,1,1,76.32000000000001,3,New
16149,5,137,2,280.52,0,At-Risk
16150,43,329,5,2053.02,2,Loyal
16152,269,1,1,1829.04,3,New
16153,50,305,5,1824.23,2,Loyal
16156,9,302,9,3122.04,1,VIP
16157,16,56,3,656.69,0,At-Risk
16159,282,1,1,348.2,3,New
16160,65,20,2,1025.44,2,Loyal
16161,2,367,19,5575.56,1,VIP
16162,252,1,1,37.4,3,New
16163,232,132,2,856.6,3,New
16164,17,25,3,822.48,0,At-Risk
16168,11,359,27,3787.6,1,VIP
16169,8,67,4,1822.97,2,Loyal
16170,51,197,6,1885.05,2,Loyal
16171,59,1,1,73.2,3,New
16172,95,146,5,1140.21,2,Loyal
16173,16,82,6,1418.32,2,Loyal
16174,126,25,3,1009.5500000000001,2,Loyal
16175,94,145,4,1037.59,2,Loyal
16177,50,1,1,331.95,3,New
16178,138,1,1,197.9,3,New
16179,61,1,1,215.83,3,New
16180,100,152,8,10254.18,2,Loyal
16181,73,1,1,305.54,3,New
16182,72,222,4,6617.65,2,Loyal
16183,67,1,1,338.71000000000004,3,New
16184,64,147,6,1158.79,2,Loyal
16185,17,215,2,529.41,0,At-Risk
16186,23,349,12,4006.94,1,VIP
16187,32,252,15,6911.4400000000005,1,VIP
